param_name,expanded_key,param_value,audience_reserve_final,treasury_runway_epochs,final_amm_price,data_asset_value_final
vesting_lag_epochs,,6.0,14349044.419794468,9999.0,0.10019292662709345,1437672.754721372
vesting_sub_cohort_phases,,2.0,14344055.092161937,9999.0,0.10018193311451008,1437015.1678338149
vesting_sub_cohort_phases,,3.0,14344875.956829073,9999.0,0.10018104610417715,1437084.6795897956
vesting_sub_cohort_phases,,4.0,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
vesting_sub_cohort_phases,,5.0,14346504.991259534,9999.0,0.1001802872445439,1437236.9909796629
vesting_sub_cohort_phases,,6.0,14347385.63154137,9999.0,0.10018060296892908,1437329.7435955638
acr_epoch_budget,,75000.0,14672776.782704843,9999.0,0.10036813416191381,1472679.2286543339
acr_epoch_budget,,91666.66666666667,14600081.626923403,9999.0,0.10002747240107654,1460409.2619905453
acr_epoch_budget,,108333.33333333334,14527369.548791956,9999.0,0.10024566825166875,1456305.8683575932
acr_epoch_budget,,125000.0,14454670.153308773,9999.0,0.10022835823957561,1448767.8583607331
acr_epoch_budget,,141666.6666666667,14381961.18988476,9999.0,0.10046742328539132,1444918.5825382224
acr_epoch_budget,,158333.33333333334,14309287.70418282,9999.0,0.10029667085372868,1435173.9190177312
acr_epoch_budget,,175000.0,14736574.148655418,9999.0,0.09979336809244413,1470612.3684383666
acr_epoch_budget,,191666.6666666667,14663889.884909302,9999.0,0.09961865994414476,1460797.0599031637
acr_epoch_budget,,208333.33333333334,14591298.841356382,9999.0,0.09916993129038526,1447018.1035347905
acr_epoch_budget,,225000.0,14518526.796662666,9999.0,0.09868083825194775,1432700.3944780375
pcs_tenure_weight,,0.175,14332456.184003873,9999.0,0.10050826043821955,1440530.2388612316
pcs_tenure_weight,,0.21388888888888888,14335540.740768071,9999.0,0.1008874799600368,1446276.57920053
pcs_tenure_weight,,0.25277777777777777,14342119.005368143,9999.0,0.10010476788592644,1435714.4940247121
pcs_tenure_weight,,0.29166666666666663,14342679.458562491,9999.0,0.10010984392449397,1435843.4020557366
pcs_tenure_weight,,0.3305555555555555,14345775.993631136,9999.0,0.10018364988862181,1437212.1995265374
pcs_tenure_weight,,0.3694444444444444,14343235.53791294,9999.0,0.10012819826737475,1436162.3317358023
pcs_tenure_weight,,0.40833333333333327,14346359.37502761,9999.0,0.10020223974480466,1437537.3415616425
pcs_tenure_weight,,0.4472222222222222,14346268.659503061,9999.0,0.10018583559273032,1437292.9132901134
pcs_tenure_weight,,0.48611111111111105,14349280.671207529,9999.0,0.10085743620520579,1447231.659886906
pcs_tenure_weight,,0.5249999999999999,14346836.869951176,9999.0,0.10020472439781139,1437620.8345338167
pcs_activity_weight,,0.175,14328477.534106309,9999.0,0.10045734112884219,1439400.7555006691
pcs_activity_weight,,0.21388888888888888,14338058.539774757,9999.0,0.10028588206863923,1437904.8478130968
pcs_activity_weight,,0.25277777777777777,14338553.715446,9999.0,0.10093156321993756,1447212.6408130086
pcs_activity_weight,,0.29166666666666663,14342775.650315246,9999.0,0.10012554039438701,1436078.1627432695
pcs_activity_weight,,0.3305555555555555,14342681.656454338,9999.0,0.10010879097076891,1435828.519906269
pcs_activity_weight,,0.3694444444444444,14343235.241071088,9999.0,0.10012823190536768,1436162.7844912081
pcs_activity_weight,,0.40833333333333327,14346266.558877023,9999.0,0.1001861183942486,1437296.7599831028
pcs_activity_weight,,0.4472222222222222,14346924.228054553,9999.0,0.10020823515112495,1437679.9567402625
pcs_activity_weight,,0.48611111111111105,14349838.911422461,9999.0,0.10086258325360813,1447361.8218792134
pcs_activity_weight,,0.5249999999999999,14349828.697964448,9999.0,0.10086129461391562,1447342.2999646133
pcs_referral_weight,,0.075,14348152.56129042,9999.0,0.10081412928885768,1446496.507370187
pcs_referral_weight,,0.09166666666666666,14348150.331666484,9999.0,0.10081574858067084,1446519.5164349573
pcs_referral_weight,,0.10833333333333332,14345782.959527437,9999.0,0.10017986191134094,1437158.5558955267
pcs_referral_weight,,0.12499999999999999,14345780.44805254,9999.0,0.10018127832862225,1437178.6239076587
pcs_referral_weight,,0.14166666666666666,14345699.692441272,9999.0,0.10017985999435416,1437150.186709816
pcs_referral_weight,,0.15833333333333333,14343233.29969936,9999.0,0.10012910637777928,1436175.1328669032
pcs_referral_weight,,0.175,14343230.517847355,9999.0,0.10013047604171638,1436194.4997281297
pcs_referral_weight,,0.19166666666666665,14343227.76946518,9999.0,0.10013183014467791,1436213.6467385148
pcs_referral_weight,,0.20833333333333331,14343234.976427406,9999.0,0.10013332667250009,1436235.8334350346
pcs_referral_weight,,0.22499999999999998,14340752.604932245,9999.0,0.10096895923969675,1447970.8652339787
pcs_diversity_weight,,0.075,14338526.591056248,9999.0,0.10092991979242792,1447186.338776902
pcs_diversity_weight,,0.09166666666666666,14345222.755851647,9999.0,0.10017741181111203,1437067.2875350858
pcs_diversity_weight,,0.10833333333333332,14342682.199525412,9999.0,0.10010861151511381,1435826.0003970275
pcs_diversity_weight,,0.12499999999999999,14342682.201163476,9999.0,0.10010860554243187,1435825.914896733
pcs_diversity_weight,,0.14166666666666666,14345776.697069827,9999.0,0.10018337439707835,1437208.3178594285
pcs_diversity_weight,,0.15833333333333333,14343234.708971629,9999.0,0.10012841371580032,1436165.3389627382
pcs_diversity_weight,,0.175,14343234.71964994,9999.0,0.10012841043836436,1436165.2930229073
pcs_diversity_weight,,0.19166666666666665,14346277.862065734,9999.0,0.10018676507579265,1437307.1698788246
pcs_diversity_weight,,0.20833333333333331,14346265.129080506,9999.0,0.10018663836146202,1437304.076324842
pcs_diversity_weight,,0.22499999999999998,14343826.040095314,9999.0,0.10017334326831762,1436869.0096955008
pcs_action_cap,,0.15,14342127.14504496,9999.0,0.10010296051345209,1435689.387279345
pcs_action_cap,,0.18333333333333332,14345689.88544933,9999.0,0.10018110850216637,1437167.11495263
pcs_action_cap,,0.21666666666666665,14345685.60845978,9999.0,0.1001824010807864,1437185.2294055829
pcs_action_cap,,0.24999999999999997,14345685.616586816,9999.0,0.10018146296337743,1437171.7722823485
pcs_action_cap,,0.2833333333333333,14345685.621993098,9999.0,0.10018072073893967,1437161.1251055128
pcs_action_cap,,0.31666666666666665,14345685.624625495,9999.0,0.10018020336340702,1437153.7032624867
pcs_action_cap,,0.35,14345685.624986146,9999.0,0.10018003883882795,1437151.3430807278
pcs_action_cap,,0.3833333333333333,14345685.624986146,9999.0,0.10018003883882795,1437151.3430807278
pcs_action_cap,,0.41666666666666663,14345685.624986146,9999.0,0.10018003883882795,1437151.3430807278
pcs_action_cap,,0.44999999999999996,14345685.624986146,9999.0,0.10018003883882795,1437151.3430807278
pcs_ml_anomaly_gamma,,0.475,14309237.139684653,9999.0,0.10018317975322465,1433544.8764965457
pcs_ml_anomaly_gamma,,0.5805555555555555,14321451.956081029,9999.0,0.10075045099042115,1442892.743412813
pcs_ml_anomaly_gamma,,0.6861111111111111,14329929.327444278,9999.0,0.10008522215660942,1434214.1602257732
pcs_ml_anomaly_gamma,,0.7916666666666666,14335090.129839625,9999.0,0.10026454956419656,1437301.35483053
pcs_ml_anomaly_gamma,,0.8972222222222221,14342682.203021357,9999.0,0.10010859827923327,1435825.8109089734
pcs_ml_anomaly_gamma,,1.0027777777777778,14346357.325450994,9999.0,0.10020278417048936,1437544.946714885
pcs_ml_anomaly_gamma,,1.1083333333333334,14346830.925659055,9999.0,0.1002059283580103,1437637.5119010778
pcs_ml_anomaly_gamma,,1.2138888888888888,14350410.138552831,9999.0,0.10086931241193839,1447516.0035051336
pcs_ml_anomaly_gamma,,1.3194444444444442,14353398.230030276,9999.0,0.10094860641635565,1448955.5486605421
pcs_ml_anomaly_gamma,,1.4249999999999998,14356472.347304761,9999.0,0.10041157311714893,1441555.972805719
pcs_calibration_factor,,100.0,14309237.139684653,9999.0,0.10018317975322465,1433544.8764965457
pcs_calibration_factor,,89.0,14800420.38201028,2.1972064371852373,0.09985471498341049,1477891.7588802958
pcs_calibration_factor,,78.0,14788990.198981458,2.2026171575731115,0.1006428206902614,1488405.688786124
pcs_calibration_factor,,67.0,14782379.009131003,2.206381197533437,0.10045950893295359,1485030.5361181018
pcs_calibration_factor,,56.0,14762878.131936282,2.216283687811062,0.10014867246528569,1478482.6466802154
pcs_calibration_factor,,45.0,14741225.615758639,9999.0,0.10011489720802447,1475816.2872419732
pcs_calibration_factor,,34.0,14700999.846960098,9999.0,0.09956285453100915,1463673.5092232758
pcs_calibration_factor,,23.0,14628490.923302824,9999.0,0.0991604174685661,1450567.266889838
pcs_calibration_factor,,12.0,14437487.534040138,9999.0,0.09878051242397239,1426142.4167271983
pcs_calibration_factor,,1.0,14654838.945981707,1.4671102883152705,0.098569829705934,1444524.9792733062
pagerank_cap,,0.4,14348064.004669672,9999.0,0.10081205500397132,1446457.81763926
pagerank_cap,,0.48888888888888893,14348061.960118987,9999.0,0.10081347239947336,1446477.9484023892
pagerank_cap,,0.5777777777777778,14345691.791371915,9999.0,0.10017732894178251,1437113.0854816935
pagerank_cap,,0.6666666666666667,14345689.313282521,9999.0,0.10017857448054568,1437130.7053454414
pagerank_cap,,0.7555555555555556,14345686.849879446,9999.0,0.10017981325917258,1437148.2296954906
pagerank_cap,,0.8444444444444446,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
pagerank_cap,,0.9333333333333335,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
pagerank_cap,,1.0222222222222224,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
pagerank_cap,,1.1111111111111112,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
pagerank_cap,,1.2000000000000002,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
cohort_referral_scores,passive_viewers,0.025,14345684.13614693,9999.0,0.10018058094208233,1437158.970770814
cohort_referral_scores,passive_viewers,0.030555555555555558,14345684.467909519,9999.0,0.10018054731519958,1437158.5216063333
cohort_referral_scores,passive_viewers,0.036111111111111115,14345684.798980208,9999.0,0.10018051375331441,1437158.0733049503
cohort_referral_scores,passive_viewers,0.04166666666666667,14345685.129361263,9999.0,0.10018048025623102,1437157.625864083
cohort_referral_scores,passive_viewers,0.04722222222222223,14345685.459054822,9999.0,0.10018044682375749,1437157.1792811926
cohort_referral_scores,passive_viewers,0.052777777777777785,14345685.788063033,9999.0,0.10018041345570088,1437156.7335537267
cohort_referral_scores,passive_viewers,0.05833333333333334,14345686.11638804,9999.0,0.1001803801518696,1437156.2886791516
cohort_referral_scores,passive_viewers,0.0638888888888889,14345686.444032036,9999.0,0.10018034691207434,1437155.8446549715
cohort_referral_scores,passive_viewers,0.06944444444444445,14345686.770997027,9999.0,0.10018031373612456,1437155.4014786538
cohort_referral_scores,passive_viewers,0.07500000000000001,14345687.097285202,9999.0,0.10018028062383032,1437154.9591476934
cohort_referral_scores,active_viewers,0.1,14345764.28277727,9999.0,0.10017993613969946,1437157.7497238084
cohort_referral_scores,active_viewers,0.12222222222222223,14345764.209556691,9999.0,0.1001806779412782,1437168.3840991145
cohort_referral_scores,active_viewers,0.14444444444444446,14345764.136751056,9999.0,0.10018141676219103,1437178.9757559511
cohort_referral_scores,active_viewers,0.16666666666666669,14345764.06435691,9999.0,0.10018215262130722,1437189.5249646686
cohort_referral_scores,active_viewers,0.1888888888888889,14345685.847288743,9999.0,0.10018007032494815,1437151.8170409997
cohort_referral_scores,active_viewers,0.21111111111111114,14345685.400523877,9999.0,0.10018078922423582,1437162.0853870795
cohort_referral_scores,active_viewers,0.23333333333333336,14345684.955846336,9999.0,0.10018150527565048,1437172.3130869393
cohort_referral_scores,active_viewers,0.2555555555555556,14345684.513241496,9999.0,0.10018221849689944,1437182.500393146
cohort_referral_scores,active_viewers,0.2777777777777778,14345684.072694778,9999.0,0.1001829289055344,1437192.647556038
cohort_referral_scores,active_viewers,0.30000000000000004,14345683.63419175,9999.0,0.10018363651895096,1437202.7548237296
cohort_referral_scores,power_users,0.4,14348064.004669672,9999.0,0.10081205500397132,1446457.81763926
cohort_referral_scores,power_users,0.48888888888888893,14348061.960118987,9999.0,0.10081347239947336,1446477.9484023892
cohort_referral_scores,power_users,0.5777777777777778,14345691.791371915,9999.0,0.10017732894178251,1437113.0854816935
cohort_referral_scores,power_users,0.6666666666666667,14345689.313282521,9999.0,0.10017857448054568,1437130.7053454414
cohort_referral_scores,power_users,0.7555555555555556,14345686.849879446,9999.0,0.10017981325917258,1437148.2296954906
cohort_referral_scores,power_users,0.8444444444444446,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
cohort_referral_scores,power_users,0.9333333333333335,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
cohort_referral_scores,power_users,1.0222222222222224,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
cohort_referral_scores,power_users,1.1111111111111112,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
cohort_referral_scores,power_users,1.2000000000000002,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
cohort_referral_scores,adversarial_whales,0.05,14345698.122649558,9999.0,0.10018289189266258,1437193.5241461731
cohort_referral_scores,adversarial_whales,0.061111111111111116,14345698.185787227,9999.0,0.10018237155912768,1437186.0659236398
cohort_referral_scores,adversarial_whales,0.07222222222222223,14345698.248900995,9999.0,0.10018185140284508,1437178.6102414543
cohort_referral_scores,adversarial_whales,0.08333333333333334,14345698.311990881,9999.0,0.10018133142372204,1437171.1570982884
cohort_referral_scores,adversarial_whales,0.09444444444444446,14345698.375056967,9999.0,0.10018081162166263,1437163.7064927737
cohort_referral_scores,adversarial_whales,0.10555555555555557,14345685.632655688,9999.0,0.10018017017168707,1437153.2279089731
cohort_referral_scores,adversarial_whales,0.11666666666666668,14345685.65067326,9999.0,0.10017965038488018,1437145.7730158395
cohort_referral_scores,adversarial_whales,0.1277777777777778,14345685.668684438,9999.0,0.10017913077559522,1437138.3206687204
cohort_referral_scores,adversarial_whales,0.1388888888888889,14345685.686689146,9999.0,0.10017861134373418,1437130.8708662023
cohort_referral_scores,adversarial_whales,0.15000000000000002,14345685.70468743,9999.0,0.10017809208920118,1437123.4236069142
cohort_diversity_scores,passive_viewers,0.05,14345684.882723473,9999.0,0.10018050526313454,1437157.9598969487
cohort_diversity_scores,passive_viewers,0.061111111111111116,14345685.047785053,9999.0,0.1001804885276552,1437157.7363509852
cohort_diversity_scores,passive_viewers,0.07222222222222223,14345685.21261903,9999.0,0.10018047181398453,1437157.5130950755
cohort_diversity_scores,passive_viewers,0.08333333333333334,14345685.377215642,9999.0,0.1001804551231118,1437157.2901424328
cohort_diversity_scores,passive_viewers,0.09444444444444446,14345685.541565247,9999.0,0.10018043845601542,1437157.0675061273
cohort_diversity_scores,passive_viewers,0.10555555555555557,14345685.70565834,9999.0,0.100180421813672,1437156.8451992173
cohort_diversity_scores,passive_viewers,0.11666666666666668,14345685.869485397,9999.0,0.10018040519704967,1437156.6232346368
cohort_diversity_scores,passive_viewers,0.1277777777777778,14345686.03303696,9999.0,0.10018038860711322,1437156.401625279
cohort_diversity_scores,passive_viewers,0.1388888888888889,14345686.196303673,9999.0,0.10018037204481756,1437156.1803839055
cohort_diversity_scores,passive_viewers,0.15000000000000002,14345686.359276252,9999.0,0.10018035551111301,1437155.9595232194
cohort_diversity_scores,active_viewers,0.25,14345764.152204243,9999.0,0.1001812598434135,1437176.7261843
cohort_diversity_scores,active_viewers,0.3055555555555556,14345764.107720133,9999.0,0.10018171170497953,1437183.2040272611
cohort_diversity_scores,active_viewers,0.3611111111111111,14345764.063761195,9999.0,0.1001821586813624,1437189.6118411105
cohort_diversity_scores,active_viewers,0.41666666666666663,14345686.022019625,9999.0,0.10017978930132529,1437147.8030688933
cohort_diversity_scores,active_viewers,0.4722222222222222,14345685.755414074,9999.0,0.10018021812060411,1437153.9280670253
cohort_diversity_scores,active_viewers,0.5277777777777778,14345685.49294837,9999.0,0.10018064045972856,1437159.9605174046
cohort_diversity_scores,active_viewers,0.5833333333333333,14345685.234922148,9999.0,0.10018105582829219,1437165.8934148427
cohort_diversity_scores,active_viewers,0.6388888888888888,14345684.981611371,9999.0,0.10018146377305559,1437171.7202849672
cohort_diversity_scores,active_viewers,0.6944444444444444,14345684.733267779,9999.0,0.10018186387929434,1437177.4352035036
cohort_diversity_scores,active_viewers,0.75,14345684.490118444,9999.0,0.10018225577174879,1437183.0328098556
cohort_diversity_scores,power_users,0.45,14345688.396397347,9999.0,0.10017903548462984,1437137.2269141322
cohort_diversity_scores,power_users,0.55,14345687.745251669,9999.0,0.10017936292881988,1437141.8590950905
cohort_diversity_scores,power_users,0.65,14345687.112309214,9999.0,0.10017968126073828,1437146.362377418
cohort_diversity_scores,power_users,0.75,14345686.499839861,9999.0,0.1001799893350881,1437150.7205584745
cohort_diversity_scores,power_users,0.8500000000000001,14345685.909771854,9999.0,0.10018028617795276,1437154.9198599688
cohort_diversity_scores,power_users,0.9500000000000002,14345685.343680207,9999.0,0.10018057099283714,1437158.9490134583
cohort_diversity_scores,power_users,1.05,14345684.80278554,9999.0,0.10018084316138691,1437162.7992705498
cohort_diversity_scores,power_users,1.1500000000000001,14343233.202200502,9999.0,0.10012907964226618,1436174.7396307306
cohort_diversity_scores,power_users,1.2500000000000002,14343232.65351635,9999.0,0.10012932239489666,1436178.1665489478
cohort_diversity_scores,power_users,1.35,14343232.135019138,9999.0,0.10012955181700262,1436181.4052866958
cohort_diversity_scores,adversarial_whales,0.15,14345698.19644626,9999.0,0.10018228371332709,1437184.806782144
cohort_diversity_scores,adversarial_whales,0.18333333333333332,14345698.243452556,9999.0,0.10018189630699581,1437179.253877016
cohort_diversity_scores,adversarial_whales,0.21666666666666665,14345698.29030275,9999.0,0.10018151017703175,1437173.7192665918
cohort_diversity_scores,adversarial_whales,0.24999999999999997,14345698.336971626,9999.0,0.10018112553049159,1437168.2059187188
cohort_diversity_scores,adversarial_whales,0.2833333333333333,14345685.61702678,9999.0,0.10018062104052727,1437159.6943659026
cohort_diversity_scores,adversarial_whales,0.31666666666666665,14345685.630244914,9999.0,0.10018023971983554,1437154.2253833355
cohort_diversity_scores,adversarial_whales,0.35,14345685.64339053,9999.0,0.10017986048441045,1437148.7863080734
cohort_diversity_scores,adversarial_whales,0.3833333333333333,14345685.656457104,9999.0,0.10017948352605924,1437143.3798910687
cohort_diversity_scores,adversarial_whales,0.41666666666666663,14345685.669438103,9999.0,0.10017910903178627,1437138.0088143735
cohort_diversity_scores,adversarial_whales,0.44999999999999996,14345685.68232724,9999.0,0.10017873718343316,1437132.6756860006
bas_lambda,,0.15,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
bas_lambda,,0.18333333333333332,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
bas_lambda,,0.21666666666666665,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
bas_lambda,,0.24999999999999997,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
bas_lambda,,0.2833333333333333,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
bas_lambda,,0.31666666666666665,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
bas_lambda,,0.35,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
bas_lambda,,0.3833333333333333,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
bas_lambda,,0.41666666666666663,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
bas_lambda,,0.44999999999999996,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
velocity_scale,,0.5,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
velocity_scale,,0.6111111111111112,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
velocity_scale,,0.7222222222222222,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
velocity_scale,,0.8333333333333333,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
velocity_scale,,0.9444444444444444,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
velocity_scale,,1.0555555555555556,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
velocity_scale,,1.1666666666666665,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
velocity_scale,,1.2777777777777777,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
velocity_scale,,1.3888888888888888,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
velocity_scale,,1.5,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_sr_modifiers,Bronze,0.5,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_sr_modifiers,Bronze,0.6111111111111112,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_sr_modifiers,Bronze,0.7222222222222222,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_sr_modifiers,Bronze,0.8333333333333333,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_sr_modifiers,Bronze,0.9444444444444444,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_sr_modifiers,Bronze,1.0555555555555556,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_sr_modifiers,Bronze,1.1666666666666665,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_sr_modifiers,Bronze,1.2777777777777777,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_sr_modifiers,Bronze,1.3888888888888888,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_sr_modifiers,Bronze,1.5,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_sr_modifiers,Silver,0.55,14352071.777542217,9999.0,0.10085408655751962,1447465.0893319773
tier_sr_modifiers,Silver,0.6722222222222223,14350643.302253371,9999.0,0.10083613413324763,1447063.3929244126
tier_sr_modifiers,Silver,0.7944444444444445,14349200.782534668,9999.0,0.10083142775195149,1446850.4020023902
tier_sr_modifiers,Silver,0.9166666666666667,14347839.50077509,9999.0,0.10020247101941374,1437688.9717676155
tier_sr_modifiers,Silver,1.038888888888889,14346411.535403512,9999.0,0.10018350902381501,1437273.8495164616
tier_sr_modifiers,Silver,1.1611111111111112,14344972.11582674,9999.0,0.10017748404359494,1437043.2152390478
tier_sr_modifiers,Silver,1.2833333333333334,14343533.858987443,9999.0,0.10017145781010806,1436812.696803417
tier_sr_modifiers,Silver,1.4055555555555557,14342083.809287118,9999.0,0.1001272166301248,1436032.9324998967
tier_sr_modifiers,Silver,1.527777777777778,14340595.746318718,9999.0,0.10096843622738085,1447947.5270748306
tier_sr_modifiers,Silver,1.6500000000000001,14339156.887889452,9999.0,0.10096300173570324,1447724.3217605038
tier_sr_modifiers,Gold,0.6,14364115.556597322,9999.0,0.10006909074813433,1437403.9831498256
tier_sr_modifiers,Gold,0.7333333333333333,14360001.82713562,9999.0,0.10022895318213118,1439287.9508272943
tier_sr_modifiers,Gold,0.8666666666666666,14355833.909754911,9999.0,0.1009476409642258,1449187.5672639967
tier_sr_modifiers,Gold,0.9999999999999999,14351754.302588724,9999.0,0.10086346277752996,1447567.635891413
tier_sr_modifiers,Gold,1.1333333333333333,14347733.823300289,9999.0,0.1002054942678932,1437721.7593879744
tier_sr_modifiers,Gold,1.2666666666666666,14343639.389979124,9999.0,0.1001684361798136,1436779.9268213843
tier_sr_modifiers,Gold,1.4,14339472.87713543,9999.0,0.10095366685494944,1447622.3677139136
tier_sr_modifiers,Gold,1.5333333333333332,14335402.16706588,9999.0,0.10089245951664727,1446333.982795552
tier_sr_modifiers,Gold,1.6666666666666665,14331284.545294618,9999.0,0.10051162440833904,1440460.6895056865
tier_sr_modifiers,Gold,1.7999999999999998,14327185.861213308,9999.0,0.10093346661294025,1446092.535780163
tier_sr_modifiers,Platinum,0.65,14647790.611493515,9999.0,0.10062394466042067,1473918.471888353
tier_sr_modifiers,Platinum,0.7944444444444445,14580649.80148998,9999.0,0.10052039479632573,1465652.6744327412
tier_sr_modifiers,Platinum,0.938888888888889,14513513.029652681,9999.0,0.10020126005672816,1454272.2934209409
tier_sr_modifiers,Platinum,1.0833333333333335,14446345.327975284,9999.0,0.10006488135156319,1445571.831207556
tier_sr_modifiers,Platinum,1.2277777777777779,14379231.345970912,9999.0,0.10093277183079633,1451335.6765451164
tier_sr_modifiers,Platinum,1.3722222222222225,14312113.701206842,9999.0,0.10049904536700226,1438353.764155281
tier_sr_modifiers,Platinum,1.516666666666667,14744857.051998828,9999.0,0.09988673138962202,1472815.5757313808
tier_sr_modifiers,Platinum,1.6611111111111114,14677664.941885835,9999.0,0.09965320819893478,1462676.400327955
tier_sr_modifiers,Platinum,1.8055555555555558,14610563.758426873,9999.0,0.0989837570898324,1446208.4940096342
tier_sr_modifiers,Platinum,1.9500000000000002,14543450.223345773,9999.0,0.09893209179222257,1438813.9524716637
tier_thresholds_pcs,Bronze,0.0,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Bronze,0.1111111111111111,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Bronze,0.2222222222222222,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Bronze,0.3333333333333333,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Bronze,0.4444444444444444,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Bronze,0.5555555555555556,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Bronze,0.6666666666666666,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Bronze,0.7777777777777777,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Bronze,0.8888888888888888,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Bronze,1.0,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Silver,50.0,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Silver,61.111111111111114,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Silver,72.22222222222223,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Silver,83.33333333333333,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Silver,94.44444444444444,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Silver,105.55555555555556,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Silver,116.66666666666666,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Silver,127.77777777777777,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Silver,138.88888888888889,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Silver,150.0,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Gold,250.0,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Gold,305.55555555555554,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Gold,361.1111111111111,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Gold,416.6666666666667,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Gold,472.22222222222223,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Gold,527.7777777777778,14345685.62364445,9999.0,0.10018043013168891,1437156.956310687
tier_thresholds_pcs,Gold,583.3333333333334,14342176.883562258,9999.0,0.10010852956475039,1435774.2385709719
tier_thresholds_pcs,Gold,638.8888888888889,14338700.919933988,9999.0,0.10095338403424825,1447540.3805223245
tier_thresholds_pcs,Gold,694.4444444444445,14338715.83408192,9999.0,0.10095388889187719,1447549.1251661063
