epoch,audience_reserve,reserve_ratio,treasury,treasury_runway_estimate,total_claims_issued,total_claims_vesting,total_claims_available,total_claims_queued,total_claims_settled,settlement_requested_epoch,settlement_executed_epoch,settlement_queue,settlement_pressure_ratio,utility_spend_epoch,treasury_fees_epoch,provider_payments_epoch,tokens_burned_epoch,cumulative_tokens_burned,ecosystem_inflow_epoch,throttle_multiplier,throttle_active,reserve_floor_breach,repetition_run,iteration_time,run_id,scenario_id,config_hash,seed
61,4989245.00785134,0.997849001570268,5552673.197374779,9999.0,52348.557692307746,2574.519230769231,13924.064632665993,0.0,35849.97382887247,0,246.74873855260103,-1.7053025658242404e-13,-3.410605131648481e-18,246.6780659912893,61.66951649782232,172.6746461939025,12.333903299564465,534.6394749559915,50000.0,1.0,0,0,0,61,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
62,4988997.718878997,0.9977995437757993,5602735.002940028,9999.0,53206.730769230824,2574.519230769231,13957.941135111852,0.0,36674.27040334969,0,247.28897234316543,-1.4210854715202004e-13,-2.842170943040401e-18,247.22226099492258,61.805565248730645,173.05558269644584,12.36111304974613,547.0005880057377,50000.0,1.0,0,0,0,62,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
63,4988749.917193753,0.9977499834387505,5652796.937613295,9999.0,54064.9038461539,2574.519230769231,13990.108594554373,0.0,37500.27602083024,0,247.80168524416675,-1.4210854715202004e-13,-2.842170943040401e-18,247.73869306947603,61.93467326736901,173.4170851486332,12.386934653473801,559.3875226592114,50000.0,1.0,0,0,0,63,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
64,4988501.628889271,0.9977003257778542,5702858.994814826,9999.0,54923.07692307698,2574.519230769231,14020.653989872028,0.0,38327.903702435666,0,248.28830448162665,-1.4210854715202004e-13,-2.842170943040401e-18,248.22880612386427,62.05720153096608,173.760164286705,12.411440306193217,571.7989629654046,50000.0,1.0,0,0,0,64,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
65,4988252.878708508,0.9976505757417016,5752921.168306383,9999.0,55781.25000000006,2574.519230769231,14049.659797585504,0.0,39157.07097164527,0,248.75018076288032,-1.1368683772161603e-13,-2.2737367544323208e-18,248.69396622863172,62.173491557157924,174.0857763600422,12.434698311431585,584.2336612768362,50000.0,1.0,0,0,0,65,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
66,4988003.690115884,0.9976007380231768,5802983.452172903,9999.0,56639.423076923136,2574.519230769231,14077.204232428136,0.0,39987.699613725716,0,249.18859262413403,-1.1368683772161603e-13,-2.2737367544323208e-18,249.135466082163,62.28386652054075,174.3948262575141,12.45677330410815,596.6904345809444,50000.0,1.0,0,0,0,66,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
67,4987754.0853653755,0.9975508170730751,5853045.840805202,9999.0,57497.596153846214,2574.519230769231,14103.361474325879,0.0,40819.71544875105,0,249.60475050759976,-8.526512829121202e-14,-1.7053025658242405e-18,249.55452919465444,62.38863229866362,174.68817043625813,12.477726459732725,609.1681610406772,50000.0,1.0,0,0,0,67,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
68,4987504.085564788,0.9975008171129577,5903108.3288836535,9999.0,58355.76923076929,2574.519230769231,14128.201882625071,0.0,41653.048117374936,0,249.999800587165,-8.526512829121202e-14,-1.7053025658242405e-18,249.95231381007662,62.488078452519154,174.96661966705364,12.497615690503832,621.6657767311809,50000.0,1.0,0,0,0,68,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
69,4987253.710736428,0.9974507421472857,5953170.911362801,9999.0,59213.94230769237,2574.519230769231,14151.792198348001,0.0,42487.63087857508,0,250.37482836004415,-8.526512829121202e-14,-1.7053025658242405e-18,250.3299165846988,62.58247914617471,175.23094160928918,12.516495829234943,634.1822725604159,50000.0,1.0,0,0,0,69,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
70,4987002.979874409,0.9974005959748817,6003233.5834568115,9999.0,60072.11538461545,2574.519230769231,14174.195735202806,0.0,43323.40041864335,0,250.73086202048202,-5.684341886080802e-14,-1.1368683772161604e-18,250.68837603924587,62.67209400981147,175.4818632274721,12.534418801962294,646.7166913623781,50000.0,1.0,0,0,0,70,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
71,4986751.910998779,0.9973503821997559,6053296.340625762,9999.0,60930.28846153853,2574.519230769231,14195.472560024802,0.0,44160.296670744436,0,251.06887563032404,-5.684341886080802e-14,-1.1368683772161604e-18,251.0286758003864,62.7571689500966,175.72007306027047,12.55143379001932,659.2681251523974,50000.0,1.0,0,0,0,71,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
72,4986500.521206679,0.9973001042413357,6103359.178562674,9999.0,61788.461538461605,2574.519230769231,14215.679663280795,0.0,44998.262644411516,0,251.38979210012468,-8.526512829121202e-14,-1.7053025658242405e-18,251.3517476460101,62.837936911502524,175.94622335220708,12.567587382300506,671.8357125346979,50000.0,1.0,0,0,0,72,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
73,4986248.826720685,0.997249765344137,6153422.0931812655,9999.0,62646.63461538468,2574.519230769231,14234.871120225813,0.0,45837.24426438958,0,251.69448599341803,-8.526512829121202e-14,-1.7053025658242405e-18,251.65847436761803,62.91461859190451,176.16093205733262,12.5829237183809,684.4186362530788,50000.0,1.0,0,0,0,73,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
74,4985996.842934518,0.9971993685869036,6203485.080604382,9999.0,63504.80769230776,2574.519230769231,14253.098243262815,0.0,46677.19021827565,0,251.98378616582164,-8.526512829121202e-14,-1.7053025658242405e-18,251.94969246211696,62.98742311552924,176.36478472348188,12.597484623105847,697.0161208761847,50000.0,1.0,0,0,0,74,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
75,4985744.584456269,0.9971489168912537,6253548.137153048,9999.0,64362.98076923084,2574.519230769231,14270.409726019996,0.0,47518.05181244155,0,252.25847824976952,-8.526512829121202e-14,-1.7053025658242405e-18,252.22619466436808,63.05654866609202,176.55833626505768,12.611309733218405,709.6274306094031,50000.0,1.0,0,0,0,75,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
76,4985492.065149274,0.9970984130298547,6303611.259336131,9999.0,65221.15384615392,2574.519230769231,14286.851779626837,0.0,48359.78283575779,0,252.51930699486988,-8.526512829121202e-14,-1.7053025658242405e-18,252.48873233097868,63.12218308274467,176.74211263168507,12.624436616548934,722.251867225952,50000.0,1.0,0,0,0,76,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
77,4985239.2981708,0.9970478596341601,6353674.443840551,9999.0,66079.326923077,2574.519230769231,14302.46826163941,0.0,49202.33943066829,0,252.7669784731518,-8.526512829121202e-14,-1.7053025658242405e-18,252.73801768503992,63.18450442125998,176.91661237952795,12.636900884251997,734.888768110204,50000.0,1.0,0,0,0,77,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
78,4984986.296008643,0.9969972592017285,6403737.687522034,9999.0,66937.50000000007,2574.519230769231,14317.300798036515,0.0,50045.67997119425,0,253.0021621577908,-5.684341886080802e-14,-1.1368683772161604e-18,252.97472593079402,63.243681482698506,177.0823081515558,12.648736296539703,747.5375044067437,50000.0,1.0,0,0,0,78,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
79,4984733.070515759,0.9969466141031519,6453800.987396346,9999.0,67795.67307692315,2574.519230769231,14331.388898681962,0.0,50889.764947471886,0,253.22549288328867,-5.684341886080802e-14,-1.1368683772161604e-18,253.19949724655584,63.29987431163896,177.2396480725891,12.659974862327791,760.1974792690714,50000.0,1.0,0,0,0,79,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
80,4984479.632943065,0.996895926588613,6503864.340631013,9999.0,68653.84615384623,2574.519230769231,14344.770066623329,0.0,51734.55685645359,0,253.43757269451297,-5.684341886080802e-14,-1.1368683772161604e-18,253.41293866360863,63.35323466590216,177.38905706452604,12.670646933180432,772.8681262022518,50000.0,1.0,0,0,0,80,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
81,4984225.993970474,0.9968451987940948,6553927.744537472,9999.0,69512.0192307693,2574.519230769231,14357.479901574792,0.0,52580.02009842521,0,253.63897259148385,-5.684341886080802e-14,-1.1368683772161604e-18,253.61562583824116,63.40390645956029,177.5309380867688,12.680781291912059,785.5489074941639,50000.0,1.0,0,0,0,81,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
82,4983972.163736298,0.9967944327472595,6603991.196563653,9999.0,70370.19230769238,2574.519230769231,14369.552197910156,0.0,53426.120879012924,0,253.83023417631398,-5.684341886080802e-14,-1.1368683772161604e-18,253.80810472358334,63.452026180895835,177.66567330650832,12.690405236179167,798.239312730343,50000.0,1.0,0,0,0,82,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
83,4983718.15186509,0.996743630373018,6654054.69428694,9999.0,71228.36538461546,2574.519230769231,14381.019037472346,0.0,54272.82711637381,0,254.01187120826566,-5.684341886080802e-14,-1.1368683772161604e-18,253.9908931474298,63.49772328685745,177.79362520320086,12.699544657371492,810.9388573877145,50000.0,1.0,0,0,0,83,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
84,4983463.967494017,0.9966927934988035,6704118.2354075145,9999.0,72086.53846153854,2574.519230769231,14391.910877487146,0.0,55120.108353282085,0,254.18437107248369,-5.684341886080802e-14,-1.1368683772161604e-18,254.16448230181138,63.54112057545286,177.915137611268,12.708224115090571,823.6470815028051,50000.0,1.0,0,0,0,84,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
85,4983209.61929785,0.99664192385957,6754181.817742052,9999.0,72944.71153846162,2574.519230769231,14402.256633851606,0.0,55967.9356738407,0,254.34819616758494,-5.684341886080802e-14,-1.1368683772161604e-18,254.32933814967677,63.58233453741919,178.03053670477374,12.71646690748384,836.363548410289,50000.0,1.0,0,0,0,85,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
86,4982955.115512634,0.9965910231025268,6804245.43921774,9999.0,73802.8846153847,2574.519230769231,14412.083760051552,0.0,56816.28162456383,0,254.50378521694,-5.684341886080802e-14,-1.1368683772161604e-18,254.4859027536824,63.6214756884206,178.14013192757767,12.72429513768412,849.0878435479731,50000.0,1.0,0,0,0,86,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
87,4982700.4639581265,0.9965400927916253,6854309.097866623,9999.0,74661.05769230778,2574.519230769231,14421.418321947425,0.0,57665.12013959103,0,254.65155450816067,-5.684341886080802e-14,-1.1368683772161604e-18,254.63459553175127,63.65864888293782,178.2442168722259,12.731729776587564,861.8195733245607,50000.0,1.0,0,0,0,87,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
88,4982445.672059062,0.9964891344118124,6904372.791820234,9999.0,75519.23076923085,2574.519230769231,14430.285068653795,0.0,58514.426469807746,0,254.79189906501205,-8.526512829121202e-14,-1.7053025658242405e-18,254.7758144437496,63.6939536109374,178.34307011062472,12.738790722187481,874.5583640467482,50000.0,1.0,0,0,0,88,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
89,4982190.746865306,0.9964381493730612,6954436.519304513,9999.0,76377.40384615393,2574.519230769231,14438.707499724565,0.0,59364.177115660044,0,254.92519375569134,-8.526512829121202e-14,-1.7053025658242405e-18,254.90993711334414,63.727484278336036,178.4369559793409,12.74549685566721,887.3038609024154,50000.0,1.0,0,0,0,89,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
90,4981935.695070965,0.9963871390141931,7004500.278634986,9999.0,77235.57692307701,2574.519230769231,14446.707928843764,0.0,60214.34976346392,0,255.05179434116332,-5.684341886080802e-14,-1.1368683772161604e-18,255.03732188883495,63.75933047220874,178.52612532218447,12.751866094441748,900.0557269968572,50000.0,1.0,0,0,0,90,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
91,4981680.523032498,0.9963361046064996,7054564.068212198,9999.0,78093.75000000009,2574.519230769231,14454.307544210156,0.0,61064.923225020604,0,255.1720384670055,-2.842170943040401e-14,-5.684341886080802e-19,255.15830884651422,63.789577211628554,178.61081619255998,12.757915442325713,912.8136424391829,50000.0,1.0,0,0,0,91,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
92,4981425.236785896,0.9962850473571793,7104627.886517382,9999.0,78951.92307692317,2574.519230769231,14461.526465793242,0.0,61915.877380360595,0,255.2862466019972,-2.842170943040401e-14,-5.684341886080802e-19,255.27322073987204,63.81830518496801,178.69125451791044,12.763661036993602,925.5773034761764,50000.0,1.0,0,0,0,92,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
93,4981169.842062969,0.9962339684125937,7154691.732108356,9999.0,79810.09615384624,2574.519230769231,14468.383799628036,0.0,62767.19312344888,0,255.39472292648472,-2.842170943040401e-14,-5.684341886080802e-19,255.38236389775977,63.84559097443994,178.76765472843184,12.769118194887989,938.3464216710645,50000.0,1.0,0,0,0,93,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
94,4980914.344306796,0.9961828688613592,7204755.603615624,9999.0,80668.26923076932,2574.519230769231,14474.897689306563,0.0,63618.85231069342,0,255.4977561733645,-2.842170943040401e-14,-5.684341886080802e-19,255.4860290744238,63.87150726860595,178.84022035209665,12.77430145372119,951.1207231247856,50000.0,1.0,0,0,0,94,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
95,4980658.748686371,0.9961317497372743,7254819.499738687,9999.0,81526.4423076924,2574.519230769231,14481.085364815133,0.0,64470.83771210793,0,255.5956204243516,-2.842170943040401e-14,-5.684341886080802e-19,255.5844922541422,63.89612306353555,178.90914457789955,12.779224612707111,963.8999477374928,50000.0,1.0,0,0,0,95,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
96,4980403.0601105075,0.9960806120221015,7304883.41924254,9999.0,82384.61538461548,2574.519230769231,14486.963188858084,0.0,65323.13296498805,0,255.68857586403755,-2.842170943040401e-14,-5.684341886080802e-19,255.6780154130248,63.9195038532562,178.9746107891174,12.783900770651242,976.683848508144,50000.0,1.0,0,0,0,96,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
97,4980147.283241014,0.9960294566482027,7354947.360954351,9999.0,83242.78846153856,2574.519230769231,14492.546700800869,0.0,66175.72252996835,0,255.77686949408817,-5.684341886080802e-14,-1.1368683772161604e-18,255.76684724038194,63.941711810095484,179.03679306826734,12.788342362019097,989.4721908701631,50000.0,1.0,0,0,0,97,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
98,4979891.422505205,0.9959782845010409,7405011.323760306,9999.0,84100.96153846163,2574.519230769231,14497.850658357971,0.0,67028.59164933432,0,255.8607358097922,-5.684341886080802e-14,-1.1368683772161604e-18,255.85122382191904,63.96280595547976,179.09585667534333,12.792561191095952,1002.2647520612592,50000.0,1.0,0,0,0,98,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
99,4979635.482107764,0.9959270964215529,7455075.306602628,9999.0,84959.13461538471,2574.519230769231,14502.889077144258,0.0,67881.72630747111,0,255.94039744103674,-8.526512829121202e-14,-1.7053025658242405e-18,255.93136928687773,63.98284232171943,179.1519585008144,12.796568464343888,1015.061320525603,50000.0,1.0,0,0,0,99,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
100,4979379.4660420045,0.9958758932084009,7505139.308476734,9999.0,85817.30769230779,2574.519230769231,14507.675268201787,0.0,68735.11319333666,0,256.016065759665,-1.1368683772161603e-13,-2.2737367544323208e-18,256.0074964211167,64.00187410527917,179.2052474947817,12.800374821055836,1027.861695346659,50000.0,1.0,0,0,0,100,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
101,4979123.37810055,0.99582467562011,7555203.328428546,9999.0,86675.48076923087,2574.519230769231,14512.221873608021,0.0,69588.73966485349,0,256.087941455053,-8.526512829121202e-14,-1.7053025658242405e-18,256.0798072480067,64.01995181200168,179.25586507360467,12.803990362400334,1040.6656857090595,50000.0,1.0,0,0,0,101,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
102,4978867.22188547,0.9957734443770939,7605267.365551941,9999.0,87533.65384615395,2574.519230769231,14516.54090026564,0.0,70442.59371511896,0,256.1562150796374,-8.526512829121202e-14,-1.7053025658242405e-18,256.1484935789034,64.03712339472584,179.30394550523238,12.807424678945168,1053.473110388005,50000.0,1.0,0,0,0,102,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
103,4978611.000817903,0.9957222001635807,7655331.418986325,9999.0,88391.82692307702,2574.519230769231,14520.643751968635,0.0,71296.66394033904,0,256.2210675660241,-8.526512829121202e-14,-1.7053025658242405e-18,256.21373753485716,64.05343438371429,179.34961627439998,12.810686876742857,1066.2837972647478,50000.0,1.0,0,0,0,103,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
104,4978354.718147187,0.9956709436294373,7705395.487914335,9999.0,89250.0000000001,2574.519230769231,14524.541259834337,0.0,72150.93950939641,0,256.2826707172127,-8.526512829121202e-14,-1.7053025658242405e-18,256.2757120411229,64.06892801028073,179.39299842878603,12.813785602056146,1079.097582866804,50000.0,1.0,0,0,0,104,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
